flt_code,dep_date,org_airport,dep_gate,lat,lng
UA0757,2/22/23,PSP,D12,33.83539274949419,-116.49155043084359
UA0337,2/21/23,DFW,C33,32.899564527481765,-97.00581984793527
UA0418,2/23/23,MIA,B05,25.811298695563575,-80.28319648324451
UA0629,2/21/23,MSY,A01,29.988522151605654,-90.23464934645989
UA0655,2/25/23,HSV,C25,34.604687182178935,-86.62854778055599
UA0674,2/21/23,JAN,C12,32.32649592946721,-90.05898642118612
UA0127,2/22/23,ATL,C21,33.64739488567016,-84.4612252825076
UA0220,2/21/23,DFW,A24,32.898388463249994,-97.02090846829532
UA0074,2/25/23,BTV,D14,44.44945509335433,-73.147471048912
UA0935,2/21/23,MKE,D11,43.139271894472806,-87.96920476969082
UA0516,2/23/23,ORF,A34,36.93152779548549,-76.26542951497316
UA0165,2/21/23,CLT,C33,35.223305019848226,-80.91243629228798
UA0790,2/24/23,SBN,E03,41.72047771972753,-86.31626998696042
UA0458,2/21/23,EUG,D23,44.09624371973002,-123.1290714010729
UA0491,2/21/23,GRR,E33,42.88924157871592,-85.4950226750911
UA0170,2/21/23,OAK,E23,37.720600661462434,-122.20545406975745
UA0554,2/25/23,FNT,B13,42.985340334097444,-83.72788728558754
UA0558,2/21/23,CAE,B21,34.007494173520016,-81.10835848286467
UA0644,2/22/23,PSP,B35,33.83244989318117,-116.49993260966517
UA0199,2/21/23,JFK,A03,40.65013333762605,-73.76329425468245
UA0638,2/21/23,OKC,E03,35.39657144561898,-97.60015535335009
UA0788,2/21/23,BHM,A11,33.60009938721969,-86.76706292298962
UA0062,2/24/23,MSY,A05,30.024323436417042,-90.22376664787633
UA0448,2/21/23,BUF,A14,42.93692350654896,-78.73500879231122
UA0694,2/21/23,CWA,A01,44.78485396425904,-89.67411711590015
UA0442,2/21/23,IAD,B05,38.95593371224525,-77.43417968998216
UA0312,2/22/23,RDU,B11,35.91815758216403,-78.7507884671502
UA0609,2/21/23,SMF,E05,38.689736050897594,-121.58218487956276
UA0280,2/24/23,RDU,C35,35.902469139511815,-78.74545775743324
UA0160,2/21/23,STL,B12,38.76088344119915,-90.34715422672389
UA0576,2/24/23,AGS,C24,33.45384572948519,-82.16715436174393
UA0944,2/21/23,MIA,C13,25.8086918822313,-80.28754276426342
UA0502,2/21/23,MSY,E31,30.02288951298923,-90.23013699756508
UA0446,2/21/23,PHL,A22,39.89747695258656,-75.23109997821811
UA0487,2/24/23,TPA,B13,27.968072050148947,-82.54329574360747
UA0228,2/21/23,DTW,A12,42.22307383959899,-83.35186644800329
UA0342,2/22/23,DSM,A13,41.55390810551664,-93.62991772293861
UA0441,2/21/23,SBN,B04,41.71217407821489,-86.31660555140479
UA0457,2/23/23,PBI,A32,26.732713553240885,-80.14452003457538
UA0060,2/21/23,PHL,A14,39.88043942065,-75.23782294417636
UA0124,2/23/23,SAT,C12,29.551611311256544,-98.46043101080704
UA0268,2/21/23,MLI,C05,41.452144734986554,-90.51198553119929
UA0861,2/22/23,DFW,C24,32.9155226054657,-97.01689372003965
UA0066,2/21/23,DAL,D15,32.842112218266635,-96.83806147939157
UA0018,2/21/23,SBN,C02,41.73201145176754,-86.30046273151001
UA0309,2/21/23,CMH,C02,40.03175419975597,-82.88654874303357
UA0578,2/25/23,ECP,D31,30.392945483150864,-85.77574057510682
UA0231,2/21/23,PSP,C25,33.83161001730258,-116.49410302307392
UA0944,2/25/23,PHL,A22,39.89183645099494,-75.25144350734165
UA0005,2/21/23,DCA,B05,38.85931259697424,-77.03842525000228
UA0879,2/21/23,AUS,E12,30.19346767043033,-97.65499686913596
UA0908,2/21/23,MCI,B31,39.304642063243854,-94.70162584466213
UA0418,2/24/23,DTW,C03,42.19971884584113,-83.35519253735661
UA0228,2/21/23,SEA,D14,47.457614646621174,-122.3134938720408
UA0653,2/23/23,PHX,C02,33.43892401444627,-112.00109352389968
UA0433,2/21/23,PDX,C11,45.5999580760588,-122.50269635860971
UA0584,2/23/23,FWA,E31,41.02548807880443,-85.12934337934571
UA0992,2/21/23,FLL,A22,26.09603788337403,-80.14071636116286
UA0178,2/21/23,ILM,B02,34.276237578699124,-77.90719683336424
UA0419,2/21/23,SNA,C21,33.662647624162425,-117.85824945936922
UA0378,2/24/23,MDT,C34,40.20778606258854,-76.76313001635005
UA0704,2/21/23,ROC,B12,43.137920224028164,-77.58210997886438
UA0439,2/25/23,IND,C03,39.723930710694404,-86.2815349277192
UA0264,2/21/23,CLE,B22,41.42803182340097,-81.83793038424362
UA0652,2/25/23,LAS,B24,36.07837247357044,-115.15116470235812
UA0887,2/21/23,DTW,B12,42.20107415957032,-83.32594943473534
UA0365,2/24/23,MSY,D05,29.992542516101437,-90.22927222516647
UA0359,2/21/23,SAV,A02,32.12501321309421,-81.19551404811641
UA0352,2/22/23,EWR,D11,40.70402567943733,-74.16279594552476
UA0070,2/21/23,GPT,E35,30.45056081543397,-89.1278712642998
UA0449,2/25/23,TPA,E13,27.969286282707607,-82.54482570529957
UA0344,2/21/23,FAR,D22,46.91637651774605,-96.79538471053506
UA0309,2/24/23,FLL,E34,26.07316500587389,-80.16299186907906
UA0500,2/21/23,GSP,A22,34.89353620539627,-82.1304549223728
UA0776,2/25/23,AVL,B15,35.45183612835351,-82.53217085460068
UA0525,2/21/23,GRR,A25,42.883774671413235,-85.50216720039697
UA0643,2/22/23,DAL,C13,32.84992357676362,-96.85269380244918
UA0560,2/21/23,SBN,D11,41.732431309565385,-86.29756455344655
UA0880,2/25/23,EWR,A12,40.70492421852712,-74.17292682266094
UA0339,2/21/23,BLI,E22,48.8048582409055,-122.52988701682774
UA0164,2/23/23,BHM,B24,33.586250563174964,-86.78140252589183
UA0686,2/21/23,AVL,D24,35.444376812213264,-82.53074767867658
UA0321,2/23/23,ECP,B22,30.357847422071426,-85.75384401505296
UA0628,2/21/23,PDX,C13,45.59143205618802,-122.52703847708712
UA0795,2/22/23,ECP,D21,30.3534493831282,-85.7792073574013
UA0526,2/21/23,AVL,E01,35.42932708611382,-82.52529316920923
UA0239,2/21/23,JAC,C35,43.62960943409938,-110.92664682807853
UA0302,2/21/23,HNL,C04,21.332887608630546,-157.79676605716202
UA0632,2/22/23,ILM,A02,34.26944928845872,-77.90386947783416
UA0228,2/21/23,SEA,C31,47.45076593562614,-122.30793019192657
UA0751,2/24/23,ACT,C11,31.622913847513413,-97.22003940471629
UA0235,2/21/23,YUM,D03,32.66186242562093,-114.61270100638505
UA0786,2/22/23,IND,B25,39.73244859046567,-86.25013508382071
UA0087,2/21/23,RSW,D11,26.61318568565041,-81.70183176250619
UA0458,2/23/23,ONT,E25,34.05192780803633,-117.56672441435646
UA0069,2/21/23,MCI,A24,39.301192094371885,-94.70512195834203
UA0476,2/25/23,LAX,B14,33.962225386794444,-118.4048798686913
UA0244,2/21/23,EUG,E32,44.095288695827044,-123.06943727889443
UA0775,2/25/23,OMA,C22,41.247595989058695,-95.87494784040754
UA0653,2/21/23,ABQ,E32,35.05138289248975,-106.60648347906759
UA0579,2/24/23,EUG,A01,44.131294646023484,-123.1345896046627
UA0814,2/21/23,GRR,B02,42.91340059312917,-85.51351924433459
UA0700,2/24/23,MYR,B35,33.71342867011685,-78.95688047149524
UA0297,2/21/23,GRR,D13,42.91945757372938,-85.51189769196426
UA0221,2/23/23,MFE,D22,26.1970794238512,-98.23460788287201
UA0254,2/21/23,MKE,E03,42.98993617561855,-87.95417158454256
UA0267,2/25/23,HNL,A23,21.330479419626243,-157.72099197101358
UA0636,2/21/23,PIT,B35,40.49427800882162,-80.24966604227703
UA0584,2/25/23,BNA,E32,36.14973979174418,-86.78828085008467
UA0942,2/21/23,LGB,D33,33.810988590598626,-118.12350711405517
UA0211,2/21/23,ORD,B34,41.98271431830834,-87.91758453918307
UA0908,2/21/23,DSM,E02,41.53671263153753,-93.60484303378982
UA0240,2/21/23,MSY,E13,30.009112700574068,-90.21945746987016
UA0782,2/21/23,RDU,A13,35.91273104655279,-78.76020376458602
UA0783,2/25/23,ILM,D31,34.27246976395691,-77.90305897766918
UA0275,2/21/23,JAC,C15,43.60955870032091,-110.93549884543742
UA0619,2/23/23,FNT,E05,42.982934583830115,-83.73577529744195
UA0252,2/21/23,FWA,A12,41.087495991516796,-85.08929405300134
UA0272,2/25/23,ABQ,B22,35.055202718664944,-106.65185408910058
UA0281,2/21/23,DFW,D34,32.90376431420059,-96.97602822341723
UA0792,2/22/23,SJC,E24,37.346999630945845,-121.90670507762096
UA0037,2/21/23,DSM,D25,41.56172283150973,-93.65213569637949
UA0215,2/22/23,SFO,E13,37.645679560746025,-122.37511226576049
UA0759,2/21/23,EUG,A32,44.12318921385483,-123.13942301625504
UA0993,2/22/23,ORF,B34,36.91002550064767,-76.24677716093393
UA0497,2/21/23,RDU,C25,35.886087062500515,-78.76060290591778
UA0449,2/23/23,SDF,C11,38.156166682118,-85.74534503312493
UA0132,2/21/23,MCI,A12,39.32010840858364,-94.71804680652623
UA0592,2/25/23,BUF,D13,42.93613152833909,-78.72675141711227
UA0351,2/21/23,ATL,E02,33.636770577906475,-84.43662833120635
UA0715,2/22/23,ABQ,C25,35.0591214562205,-106.61965315601121
UA0970,2/21/23,MLI,A12,41.46163094593507,-90.51022118582004
UA0599,2/23/23,TPA,A32,27.981074396406022,-82.53412762079832
UA0931,2/21/23,SMF,A02,38.69560271103649,-121.56965665913752
UA0417,2/25/23,EVV,D01,38.05335018799536,-87.50761977127087
UA0887,2/21/23,HSV,D05,34.595166163426704,-86.75622073618922
UA0809,2/25/23,BTV,A05,44.45154191380776,-73.14961835063357
UA0400,2/21/23,BNA,D24,36.12532936208037,-86.75273579557438
UA0304,2/22/23,ACT,C33,31.6153652347128,-97.19498953263496
UA0046,2/21/23,RSW,D12,26.62530212897162,-81.74072497032438
UA0858,2/23/23,FLL,B05,26.072856589846612,-80.162202613763
UA0191,2/21/23,OAK,D33,37.72147025210573,-122.21230740218378
UA0984,2/23/23,ROC,E04,43.160207459699045,-77.5894143904391
UA0232,2/21/23,DEN,C14,39.83931837618885,-104.69624380537107
UA0064,2/21/23,LAS,E24,36.080148514087256,-115.13440972300515
UA0444,2/21/23,OKC,D14,35.410012420038555,-97.60256578474998
UA0761,2/23/23,ABQ,A35,35.06303541799431,-106.61418460284176
UA0863,2/21/23,ONT,C25,34.06788770942222,-117.62137525690426
UA0751,2/23/23,TLH,E03,30.470736960111292,-84.33917046279576
UA0320,2/21/23,BHM,E13,33.56741900182419,-86.77795900495354
UA0040,2/24/23,ORF,C33,36.95481875047771,-76.2348677873594
UA0816,2/21/23,OAK,B05,37.72690671379497,-122.20751418561593
UA0079,2/23/23,RDU,D01,35.88237817718697,-78.73725670202884
UA0432,2/21/23,SDF,C01,38.17436829626479,-85.7041632897974
UA0788,2/23/23,OMA,C35,41.26743164585402,-95.87226907966797
UA0466,2/21/23,GPT,C04,30.443360296515195,-89.07262431719285
UA0435,2/25/23,AVL,B25,35.4478571412828,-82.53374725390057
UA0209,2/21/23,SAT,D01,29.571488276753605,-98.42200218837426
UA0882,2/25/23,IND,C02,39.733044187181655,-86.26750374150632
UA0770,2/21/23,ACT,E05,31.618779485659985,-97.20589755349782
UA0468,2/24/23,RDU,C05,35.90330825056806,-78.72642062758024
UA0237,2/21/23,GSP,E23,34.8754959352125,-82.13454834307691
UA0030,2/25/23,PSP,C13,33.82249914465695,-116.48982729046708
UA0794,2/21/23,RNO,A23,39.532034931995526,-119.88750195067489
UA0829,2/21/23,MHT,A04,42.93051622258247,-71.41921159166169
UA0494,2/21/23,TLH,A04,30.40161027482053,-84.36706290238915
UA0513,2/23/23,TPA,B34,27.96696969972638,-82.53752732572819
UA0554,2/21/23,IND,D14,39.73600520552518,-86.27865963431941
UA0132,2/23/23,ORD,E23,41.99220262569792,-87.90954060380317
UA0107,2/21/23,SAT,A11,29.515657058290195,-98.48527665654268
UA0068,2/23/23,MSP,B04,44.882276303700394,-93.23493582695347
UA0266,2/21/23,EUG,E12,44.074681313667234,-123.08940952304147
UA0866,2/22/23,FAR,E01,46.92534837367484,-96.80687000027595
UA0422,2/21/23,BLI,C24,48.8006513235994,-122.5364800034754
UA0419,2/25/23,ABQ,B22,35.08403893458052,-106.62174056250522
UA0661,2/21/23,MCO,E31,28.42316811607338,-81.26860797738638
UA0605,2/25/23,SMF,B15,38.695384629015315,-121.55948214277304
UA0468,2/21/23,JFK,E25,40.646058148784505,-73.74868518257368
UA0127,2/21/23,CMH,A22,40.04369131838474,-82.92441844208815
UA0845,2/21/23,PHL,E14,39.88825515411109,-75.23060648284023
UA0957,2/25/23,MCO,E35,28.442794538584863,-81.26988607991598
UA0846,2/21/23,MSY,A21,30.022107020029033,-90.24807268686328
UA0553,2/23/23,MYR,B35,33.725591848258986,-78.91545901810343
UA0327,2/21/23,MSY,C14,30.02185795194695,-90.22764440155147
UA0033,2/23/23,DSM,C35,41.56818449858304,-93.64570066649368
UA0887,2/21/23,SBN,E11,41.72983185187834,-86.29929642639489
UA0313,2/25/23,MYR,D01,33.63196012832041,-78.92524675962369
UA0337,2/21/23,DCA,E25,38.85948815437938,-77.0329493563707
UA0340,2/24/23,ORD,B25,41.98806113520764,-87.91830414017289
UA0546,2/21/23,DCA,B23,38.85921334219242,-77.04811365891925
UA0255,2/24/23,SMF,B15,38.695055532362346,-121.56411928573503
UA0651,2/21/23,BWI,D14,39.168871452159706,-76.69489169430678
UA0903,2/24/23,OMA,E24,41.294984456284595,-95.91251576361921
UA0478,2/21/23,SBN,A23,41.71723688030496,-86.31615954166965
UA0171,2/25/23,SLC,D31,40.7902282712147,-111.9710479964317
UA0345,2/21/23,DTW,B34,42.21234595806004,-83.34357613533423
UA0780,2/22/23,IAD,B33,38.97437905224291,-77.42810211224962
UA0555,2/21/23,BMI,E14,40.468608375603544,-88.95962282555197
UA0434,2/25/23,BNA,D13,36.15765017307102,-86.7501526232982
UA0931,2/21/23,ORD,E25,41.991332978172906,-87.89725406192593
UA0278,2/24/23,OMA,D24,41.277521824704465,-95.87255891363985
UA0124,2/21/23,HNL,B23,21.339601128658032,-157.86953912971984
UA0193,2/24/23,ONT,D23,34.052128831561596,-117.63988905289094
UA0284,2/21/23,SJC,C11,37.353932302020375,-121.91699369679758
UA0175,2/23/23,BHM,B01,33.58242007433849,-86.79766646602972
UA0690,2/21/23,JAC,B14,43.63038110315264,-110.93707374863709
UA0735,2/21/23,MIA,E12,25.794761186782427,-80.28814205786809
UA0622,2/21/23,MCI,A33,39.30636199705728,-94.68903164709599
UA0866,2/21/23,DEN,D14,39.85083364272164,-104.68457354760268
UA0565,2/21/23,JAC,D14,43.621861559093766,-110.9416240864725
UA0824,2/24/23,GPT,B25,30.43348776878292,-89.12497009602983
UA0824,2/21/23,AVL,C14,35.43109054536067,-82.52592990378649
UA0987,2/22/23,HRL,D05,26.247351845714423,-97.66056354592108
UA0195,2/21/23,FWA,E13,40.98265335910273,-85.1957833199364
UA0849,2/23/23,HNL,C15,21.346946952854903,-157.8907893448815
UA0329,2/21/23,SFO,B34,37.631602908117515,-122.38997118952808
UA0096,2/23/23,MIA,D33,25.797848291100284,-80.2756123224878
UA0625,2/21/23,ORF,C05,36.95591438317157,-76.22076754515082
UA0009,2/24/23,ORF,B31,36.96560558097167,-76.265606638613
UA0723,2/21/23,TPA,E12,27.97834511815268,-82.54918441096734
UA0667,2/22/23,ONT,B02,34.076621650479396,-117.56819687931892
UA0178,2/21/23,SAT,E04,29.54478200014052,-98.49823007694333
UA0979,2/21/23,SAT,B22,29.515292785946567,-98.42442229875937
UA0739,2/21/23,IAD,C35,38.97762605663656,-77.44412831149553
UA0498,2/21/23,SMF,D15,38.696817870298915,-121.57372886720384
UA0121,2/21/23,BNA,D04,36.166817516600744,-86.7477188868106
UA0453,2/22/23,ATL,C22,33.65045888765923,-84.49375113909164
UA0889,2/21/23,MIA,D11,25.811529161681644,-80.274485930158
UA0428,2/21/23,CLT,D12,35.21307980821782,-80.9354785668412
UA0313,2/21/23,ICT,B34,37.73465826167154,-97.31666394605503
UA0712,2/21/23,FNT,C03,42.976986428799144,-83.72472142979298
UA0523,2/21/23,MCO,B24,28.42487081288986,-81.29588653351205
UA0860,2/25/23,BHM,E35,33.58374727837881,-86.78194652699833
UA0446,2/21/23,MHT,E12,42.96093663967637,-71.36311493400639
UA0502,2/22/23,MCI,D23,39.306288322551126,-94.68525865624657
UA0353,2/21/23,RNO,A02,39.449297172840346,-119.87388525492045
UA0312,2/22/23,ACT,B35,31.633130877749387,-97.2063132327983
UA0543,2/21/23,RNO,C34,39.476895907075885,-119.89761657176194
UA0751,2/23/23,ACT,E35,31.62968874280059,-97.19882246170404
UA0545,2/21/23,FWA,E11,41.101710421835236,-85.18273852049137
UA0028,2/22/23,BHM,B13,33.59896243330353,-86.76289838380121
UA0845,2/21/23,AUS,D14,30.208535312628992,-97.65463973609326
UA0489,2/22/23,AUS,A22,30.204499091965456,-97.66053142212343
UA0282,2/21/23,SFO,E04,37.625054018694335,-122.389194116317
UA0930,2/24/23,MLI,E15,41.448639995718814,-90.51456408332591
UA0966,2/21/23,ORF,A21,36.96858676687965,-76.2813991876219
UA0820,2/25/23,ILM,C05,34.26753685612302,-77.91082717615224
UA0786,2/21/23,OKC,C23,35.39710288894657,-97.59634069213017
UA0194,2/24/23,GRB,E35,44.483491421023075,-87.99609822909272
UA0403,2/21/23,MSP,A32,44.892221144874156,-93.22359748266702
UA0956,2/22/23,FAR,C13,46.903270695743615,-96.77741137189504
UA0721,2/21/23,SEA,E31,47.455586553715236,-122.29826645489571
UA0173,2/22/23,MLI,D31,41.45636369864332,-90.51395826285881
UA0721,2/21/23,BZN,B35,45.78553359540293,-111.1613629006075
UA0419,2/21/23,FWA,B35,41.01569554372152,-85.18642341048249
UA0609,2/21/23,SAN,B04,32.74819184644785,-117.1951497107383
UA0688,2/21/23,EVV,E01,38.03481778807865,-87.46960806708168
UA0317,2/21/23,PIT,A02,40.51105600936752,-80.23336347179992
UA0361,2/23/23,MHT,C13,42.92751397379913,-71.4231397399868
UA0507,2/21/23,PHX,E33,33.43418257251872,-112.00377831932371
UA0390,2/25/23,AUS,C13,30.20998196661165,-97.66740417945596
UA0719,2/21/23,OKC,E13,35.40779111695887,-97.589632802349
UA0396,2/23/23,LGA,A15,40.77597029236979,-73.86102282851017
UA0260,2/21/23,BMI,B35,40.471710810497726,-88.94896703461035
UA0144,2/22/23,LAX,D32,33.97149077747485,-118.38922325178844
UA0985,2/21/23,SJC,D05,37.35366341572168,-121.93357813075761
UA0460,2/21/23,MFE,C13,26.198047467715245,-98.22398114096931
UA0167,2/21/23,CLT,D32,35.22487357908621,-80.93085796797419
UA0212,2/24/23,ALB,C02,42.74130688297032,-73.80565279184648
UA0762,2/21/23,PDX,B34,45.599642587745684,-122.55348664016398
UA0127,2/23/23,MLI,D35,41.45130353097636,-90.5075336313487
UA0398,2/21/23,SAV,A32,32.12987901381251,-81.15079001505066
UA0093,2/24/23,JAX,C35,30.496900166455113,-81.69912491406465
UA0233,2/21/23,MYR,E22,33.69372758979623,-78.91833965841303
UA0220,2/23/23,AUS,B15,30.203494879059267,-97.66429369698298
UA0178,2/21/23,GRR,E32,42.91618144586725,-85.5245406440118
UA0590,2/24/23,BMI,B24,40.472413946725666,-88.96357965686002
UA0016,2/21/23,MLI,E03,41.46095531591407,-90.50671079736175
UA0789,2/23/23,RDU,D15,35.89457556293961,-78.73536211226956
UA0258,2/21/23,SAT,D13,29.536346806723706,-98.4677972545804
UA0452,2/22/23,DFW,C15,32.90204907323645,-97.03636231788738
UA0493,2/21/23,JAN,A14,32.32403728045814,-90.05999622712018
UA0258,2/23/23,PHX,C02,33.432689568742745,-111.99292291396286
UA0254,2/21/23,HRL,E15,26.24525866508727,-97.65807243202866
UA0456,2/25/23,MCI,D11,39.3111219521979,-94.71912524986435
UA0875,2/21/23,MYR,A35,33.657565432901094,-78.87255531434151
UA0783,2/24/23,STL,D25,38.75831501008054,-90.37040384946373
UA0217,2/21/23,IND,D04,39.70187027691498,-86.28933031046415
UA0405,2/24/23,MCO,B02,28.435665817082864,-81.28884079697868
UA0319,2/21/23,FWA,B23,40.97361167986155,-85.18366460862735
UA0420,2/24/23,DAL,A22,32.8518671112868,-96.84635867654046
UA0443,2/21/23,BZN,D12,45.797253652861855,-111.05943694104303
UA0522,2/21/23,FNT,E32,42.966216466640645,-83.73037984750155
UA0805,2/21/23,BUF,A12,42.93462208429166,-78.73519207970088
UA0671,2/25/23,AGS,D04,33.45319755116563,-82.10692084498741
UA0438,2/21/23,MDT,E13,40.19965340177101,-76.75540271889814
UA0066,2/21/23,RNO,C22,39.532505538052156,-119.90832979979618
UA0304,2/21/23,MSP,C22,44.89298758209426,-93.24219611964838
UA0517,2/22/23,GRR,C03,42.91654836623925,-85.53713633271241
UA0425,2/21/23,DEN,B12,39.84150786710476,-104.6870075549598
UA0406,2/23/23,CLE,C15,41.44065915959978,-81.82055694224842
UA0959,2/21/23,MSP,E35,44.88018196594169,-93.2395711073443
UA0560,2/22/23,PSP,C23,33.83758105280224,-116.49188476458325
UA0294,2/21/23,JAC,A32,43.61859835146117,-110.93887660907126
UA0947,2/21/23,SEA,E21,47.454391555564584,-122.3085959326051
UA0910,2/21/23,AUS,D04,30.20096427908376,-97.66194679209785
UA0654,2/24/23,JFK,E12,40.65257501973596,-73.761560023705
UA0591,2/21/23,SAT,B31,29.53873248342242,-98.48637437688156
UA0910,2/21/23,LAX,D23,33.97189492665148,-118.40922650733327
UA0215,2/21/23,MKE,C01,43.037549966650175,-88.02036485505687
UA0025,2/25/23,DCA,C24,38.86183504272741,-77.04382963494936
UA0820,2/21/23,STL,B14,38.75146748663515,-90.39021222069256
UA0179,2/22/23,HSV,D31,34.57473713667792,-86.68821462757437
UA0309,2/21/23,MEM,B22,35.053734302023436,-90.0463173164295
UA0386,2/25/23,PBI,B12,26.63346626910995,-80.06750242921365
UA0026,2/21/23,EWR,E24,40.70340640077499,-74.17854801255365
UA0796,2/25/23,SLC,C31,40.79313603382204,-111.96757457034981
UA0547,2/21/23,IND,D02,39.70185314689613,-86.29780284856159
UA0860,2/21/23,GRB,B15,44.49038943086353,-88.0159956135885
UA0499,2/21/23,EUG,D21,44.102845057450786,-123.09321386648006
UA0560,2/21/23,CMH,C15,40.00397604696354,-82.90990407756178
UA0401,2/21/23,FAR,E01,46.935783151944776,-96.77432140203199
UA0800,2/23/23,ICT,B21,37.7171602053863,-97.24295590426688
UA0747,2/21/23,DTW,B35,42.215699345297004,-83.34986185241497
UA0449,2/22/23,FWA,C11,41.04155300774568,-85.12407373530631
UA0437,2/21/23,BWI,D01,39.17485354532122,-76.69118344838805
UA0614,2/21/23,GRB,B35,44.50346401594487,-88.0324030228894
UA0196,2/21/23,OKC,A24,35.4129741371642,-97.60110719027821
UA0174,2/21/23,MHT,A25,42.947318859697,-71.39636615116704
UA0931,2/21/23,SDF,C34,38.19217833457066,-85.69298526248409
UA0122,2/23/23,BOS,A14,42.379093450326074,-71.01979410567847
UA0229,2/21/23,LGA,A13,40.76960086498631,-73.87250015709087
UA0128,2/23/23,ONT,A05,34.05549443327459,-117.61317395584113
UA0731,2/21/23,LGB,C34,33.80877447047484,-118.16774011298004
UA0184,2/21/23,SEA,E13,47.45430772873309,-122.31014032998131
UA0551,2/21/23,MSP,C34,44.88222650378364,-93.22793125902288
UA0425,2/24/23,LAS,C24,36.07522026333132,-115.15129897591325
UA0549,2/21/23,ONT,E21,34.06022786604402,-117.63012467923208
UA0927,2/22/23,DEN,A21,39.86024568265037,-104.6984359940896
UA0615,2/21/23,ICT,A22,37.713664280344965,-97.25804033915759
UA0105,2/24/23,PHX,D25,33.44176367062812,-111.99381191231697
UA0819,2/21/23,YUM,C35,32.65478582225983,-114.60479311032687
UA0517,2/22/23,ATL,C11,33.64290172832701,-84.45627345942908
UA0263,2/21/23,EUG,A25,44.094058742139545,-123.0423895294199
UA0304,2/23/23,IAD,B12,38.96236815338426,-77.43671003778219
UA0809,2/21/23,DCA,C03,38.85107160548455,-77.03500215079795
UA0279,2/21/23,ECP,E22,30.358163535037257,-85.78662083983056
UA0331,2/21/23,AGS,D03,33.36448198855599,-82.15848310005137
UA0951,2/23/23,ACT,D02,31.62666608340059,-97.19525699978432
UA0005,2/21/23,MCO,D23,28.422821651598788,-81.29728772844147
UA0568,2/24/23,BNA,E25,36.126915466863025,-86.75328855989636
UA0538,2/21/23,GRB,B03,44.531958749475216,-88.05210594376251
UA0237,2/25/23,SAT,D35,29.575897265294472,-98.48331606704917
UA0470,2/21/23,PSP,C14,33.83469872021378,-116.49265127916804
UA0100,2/22/23,CLE,D04,41.43336226439272,-81.83025067130215
UA0966,2/21/23,EWR,A05,40.692020399569486,-74.17622371958514
UA0345,2/25/23,ORD,B05,41.995541465441086,-87.89119875459436
UA0359,2/21/23,GRB,D33,44.482425545544274,-88.06314080997062
UA0710,2/21/23,IND,B22,39.729362275081286,-86.27322146368071
UA0135,2/21/23,ICT,E24,37.71387118959221,-97.37953700945606
UA0658,2/23/23,SAT,D04,29.55562115007025,-98.42187184975627
UA0777,2/21/23,ACT,A04,31.62562197934288,-97.197310263891
UA0115,2/25/23,RNO,C25,39.532323758060535,-119.77338620795254
UA0258,2/21/23,AUS,A23,30.1944508352461,-97.65831014970198
UA0073,2/23/23,RNO,C05,39.49260724613144,-119.87920351072628
UA0873,2/21/23,EVV,E03,38.038990484599246,-87.50207631357797
UA0354,2/22/23,LAX,A22,33.98060979865536,-118.41899811944984
UA0538,2/21/23,BLI,B13,48.79899469349702,-122.53031729262904
UA0924,2/22/23,CMH,E01,40.00291038834908,-82.93193145010191
UA0224,2/21/23,CWA,D11,44.783477508795826,-89.67429280309413
UA0533,2/24/23,CLT,B21,35.21389569593275,-80.91769032061629
UA0810,2/21/23,GRR,A01,42.91108049398377,-85.48020208253233
UA0131,2/24/23,SAN,D02,32.74284853910111,-117.1757043669519
UA0684,2/21/23,BNA,C02,36.125836535986615,-86.75438215606196
UA0978,2/22/23,BZN,B35,45.79761766832206,-111.09368916124258
UA0180,2/21/23,BTV,B34,44.440513378560745,-73.18226323516535
UA0752,2/25/23,LGB,E04,33.79406750094212,-118.1258766276755
UA0377,2/21/23,FLL,E24,26.076350289650026,-80.17076532288661
UA0334,2/21/23,MLI,B32,41.45119929158681,-90.51038785865573
UA0484,2/21/23,GPT,D23,30.465120135372846,-89.05248751462119
UA0758,2/23/23,PDX,E05,45.591867438488904,-122.58724331122369
UA0241,2/21/23,LGA,D22,40.771784263444616,-73.87061147111268
UA0630,2/21/23,PIT,C14,40.50646118426107,-80.23634837103066
UA0404,2/21/23,IND,B34,39.707210462329556,-86.29326642485869
UA0387,2/21/23,BZN,E22,45.803551348965684,-111.09845893054674
UA0708,2/21/23,SDF,A02,38.192712681253425,-85.73520469048808
UA0370,2/24/23,GPT,A01,30.422623330183374,-89.10326093436079
UA0505,2/21/23,CMH,E12,40.031916165769424,-82.91218451483924
UA0765,2/22/23,GRB,E33,44.49899990107348,-88.04788575089493
UA0038,2/21/23,ACT,B21,31.62358747239731,-97.19767026242641
UA0308,2/24/23,CWA,C01,44.78456124025704,-89.66984907360778
UA0139,2/21/23,SMF,D34,38.696687466380816,-121.55866976230028
UA0274,2/25/23,TPA,A31,27.96788159948669,-82.5474919281341
UA0375,2/21/23,ACT,B11,31.62683217303332,-97.21336021461786
UA0895,2/21/23,RSW,E04,26.623076431567835,-81.68765300420434
UA0485,2/21/23,CWA,D24,44.784270688181465,-89.66992365276312
UA0497,2/22/23,MYR,C11,33.712250890571056,-78.9024674597848
UA0834,2/21/23,SAT,C14,29.543810861276505,-98.45766653192203
UA0345,2/23/23,TPA,A25,27.9811812791998,-82.54828284045291
